SECCION: ;Date;InvoiceNumber;Description;DueDate;TransactionTypeDescription;DebtorNumber;cmp_name; AmountTC ;Estatus: ;Fecha: ;Obeservaciones: 
PROV. CENTRALES;22/3/2023;1192298;;21/4/2023;Factura de venta;60023;HOSP.GUSTAVO COLLADO R.(EL VIGIA)C.S.S.; B/.1,115.54 ;Sin informacion; -;-
PROV. CENTRALES;29/5/2023;1199119;;28/6/2023;Factura de venta;60023;HOSP.GUSTAVO COLLADO R.(EL VIGIA)C.S.S.; B/.878.15 ;Sin informacion; -;-
PROV. CENTRALES;29/5/2023;1199118;;28/6/2023;Factura de venta;60023;HOSP.GUSTAVO COLLADO R.(EL VIGIA)C.S.S.; B/.878.15 ;Sin informacion; -;-
PROV. CENTRALES;29/5/2023;1199131;;28/6/2023;Nota de crédito Ventas;60023;HOSP.GUSTAVO COLLADO R.(EL VIGIA)C.S.S.;-B/.878.15 ;Sin informacion; -;-
PROV. CENTRALES;28/7/2023;1205579;;27/8/2023;Factura de venta;60023;HOSP.GUSTAVO COLLADO R.(EL VIGIA)C.S.S.; B/.1,239.70 ;Sin informacion; -;-
PROV. CENTRALES;28/7/2023;1205577;;27/8/2023;Factura de venta;60023;HOSP.GUSTAVO COLLADO R.(EL VIGIA)C.S.S.; B/.1,239.70 ;Sin informacion; -;-
PROV. CENTRALES;28/7/2023;1205589;;27/8/2023;Nota de crédito Ventas;60023;HOSP.GUSTAVO COLLADO R.(EL VIGIA)C.S.S.;-B/.1,239.70 ;Sin informacion; -;-
PROV. CENTRALES;26/1/2023;1186413;;25/2/2023;Factura de venta;60083;HOSPITAL JOAQUIN FRANCO; B/.336.25 ;Presentado;25/7/2023;0
PROV. CENTRALES;27/1/2023;1186661;;26/2/2023;Factura de venta;60083;HOSPITAL JOAQUIN FRANCO; B/.170.00 ;Presentado;25/7/2023;0
PROV. CENTRALES;27/7/2022;1167746;1FHS610001181-00034828;26/8/2022;Factura de venta;60144;HOSPITAL REGIONAL ANITA MORENO; B/.6.15 ;Presentado;-;0
PROV. CENTRALES;29/5/2023;1199134;;28/6/2023;Factura de venta;60144;HOSPITAL REGIONAL ANITA MORENO; B/.190.46 ;Por Presentar;-;0
PROV. CENTRALES;30/5/2023;1199149;;29/6/2023;Nota de crédito Ventas;60144;HOSPITAL REGIONAL ANITA MORENO;-B/.74.90 ;Sin informacion; -;-
PROV. CENTRALES;30/5/2023;1199148;;29/6/2023;Factura de venta;60144;HOSPITAL REGIONAL ANITA MORENO; B/.74.90 ;Sin informacion; -;-
PROV. CENTRALES;26/12/2019;1073448;1FHS610001181-00007093;25/1/2020;Factura de venta;60210;C.S.S. POLICLINICA ROBERTO RAMIREZ DE DIEGO; B/.238.50 ;Presentado;-;0
PROV. CENTRALES;18/6/2021;1115070;REC 8703 CK NACIONAL 30041;28/4/2021;Recibo de caja;60210;C.S.S. POLICLINICA ROBERTO RAMIREZ DE DIEGO;-B/.0.01 ;MULTA;0/1/1900;0
PROV. CENTRALES;16/5/2022;1159954;1FHS610001181-00032204;15/6/2022;Factura de venta;60210;C.S.S. POLICLINICA ROBERTO RAMIREZ DE DIEGO; B/.11.66 ;Presentado;-;0
PROV. CENTRALES;23/1/2023;1185940;;22/2/2023;Factura de venta;60210;C.S.S. POLICLINICA ROBERTO RAMIREZ DE DIEGO; B/.109.00 ;Por Presentar;-;0
PROV. CENTRALES;24/4/2023;1195369;;24/5/2023;Factura de venta;60210;C.S.S. POLICLINICA ROBERTO RAMIREZ DE DIEGO; B/.938.93 ;Por Presentar;-;hay que buscar la factura correcta, sin itbms. 
CHIRIQUÍ;27/7/2023;1205449;;26/8/2023;Factura de venta;42221;UNIVERSIDAD AUTÓNOMA DE CHIRIQUI; B/.1,365.00 ;Sin informacion; -;-
PROV. CENTRALES;23/12/2021;1143421;1FHS610001181-00026655;22/1/2022;Factura de venta;60309;CSS - COORDINACION ADMIN. DE HERRERA; B/.13.86 ;Presentado;-;0
PROV. CENTRALES;27/1/2023;1186664;;26/2/2023;Factura de venta;60309;CSS - COORDINACION ADMIN. DE HERRERA; B/.260.80 ;Por Presentar;-;0
PROV. CENTRALES;18/10/2021;1136237;1FHS610001181-00024334;17/11/2021;Factura de venta;60362;HOSPITAL DR. EZEQUIEL ABADIA(SONA); B/.13.31 ;Presentado;-;0
PROV. CENTRALES;30/3/2023;1193176;;29/4/2023;Factura de venta;60362;HOSPITAL DR. EZEQUIEL ABADIA(SONA); B/.226.60 ;Por Presentar;-;0
PROV. CENTRALES;12/12/2022;10847499;ACH GENERAL TESORO NACIONAL;;Recibo de caja;60391;MEDUCA ( REGIONAL DE PROV. CENTRALES);-B/.75.29 ;Sin informacion; -;-
PROV. CENTRALES;14/7/2023;10886734;CK 5606 BN RC 9361;;Recibo de caja;60391;MEDUCA ( REGIONAL DE PROV. CENTRALES);-B/.168.23 ;Sin informacion; -;-
PROV. CENTRALES;15/7/2023;1204134;;14/8/2023;Nota de crédito Ventas;60391;MEDUCA ( REGIONAL DE PROV. CENTRALES);-B/.169.70 ;Sin informacion; -;-
PROV. CENTRALES;15/7/2023;1204135;;14/8/2023;Factura de venta;60391;MEDUCA ( REGIONAL DE PROV. CENTRALES); B/.169.70 ;Sin informacion; -;-
PROV. CENTRALES;27/7/2023;1205396;;26/8/2023;Factura de venta;60391;MEDUCA ( REGIONAL DE PROV. CENTRALES); B/.181.37 ;Sin informacion; -;-
PROV. CENTRALES;29/11/2022;1180943;;29/12/2022;Factura de venta;60391;MEDUCA ( REGIONAL DE PROV. CENTRALES); B/.115.91 ;Presentado;-;0
PROV. CENTRALES;21/12/2022;1183156;;20/1/2023;Factura de venta;60391;MEDUCA ( REGIONAL DE PROV. CENTRALES); B/.101.40 ;Presentado;18/1/2023;REGRESARON COPIAS 
PROV. CENTRALES;11/4/2023;1194070;;11/5/2023;Factura de venta;60391;MEDUCA ( REGIONAL DE PROV. CENTRALES); B/.96.05 ;Por Presentar;18/4/2023;0
PROV. CENTRALES;20/4/2023;1195080;;20/5/2023;Factura de venta;60391;MEDUCA ( REGIONAL DE PROV. CENTRALES); B/.128.30 ;Presentado;0/1/1900;0
PROV. CENTRALES;30/6/2023;1202554;;30/7/2023;Factura de venta;60391;MEDUCA ( REGIONAL DE PROV. CENTRALES); B/.27.65 ;Sin informacion; -;-
PROV. CENTRALES;14/7/2023;1204091;;13/8/2023;Factura de venta;60391;MEDUCA ( REGIONAL DE PROV. CENTRALES); B/.169.70 ;Sin informacion; -;-
PROV. CENTRALES;29/8/2022;1171382;1FHS610001181-00035869;28/9/2022;Factura de venta;60391;MEDUCA ( REGIONAL DE PROV. CENTRALES); B/.43.21 ;Por Presentar;-;0
PROV. CENTRALES;30/8/2022;1171409;1FHS610001181-00035927;29/9/2022;Factura de venta;60391;MEDUCA ( REGIONAL DE PROV. CENTRALES); B/.172.66 ;Presentado;-;0
PROV. CENTRALES;5/4/2022;1155473;1FHS610001181-00030668;5/5/2022;Factura de venta;60391;MEDUCA ( REGIONAL DE PROV. CENTRALES); B/.163.73 ;Presentado;-;0
PROV. CENTRALES;3/10/2022;1175182;1FHS610001181-00037103;2/11/2022;Factura de venta;60391;MEDUCA ( REGIONAL DE PROV. CENTRALES); B/.37.12 ;Presentado;-;0
PROV. CENTRALES;26/10/2022;1177734;1FHS610001181-00037848;25/11/2022;Factura de venta;60391;MEDUCA ( REGIONAL DE PROV. CENTRALES); B/.84.15 ;Sin informacion; -;-
PROV. CENTRALES;29/11/2022;1180941;;29/12/2022;Nota de crédito Ventas;60391;MEDUCA ( REGIONAL DE PROV. CENTRALES);-B/.117.66 ;Sin informacion; -;-
PROV. CENTRALES;23/6/2022;1153099;NACIONAL11414;17/4/2022;Recibo de caja;60391;MEDUCA ( REGIONAL DE PROV. CENTRALES);-B/.0.58 ;Sin informacion; -;-
PROV. CENTRALES;6/7/2022;1165704;1FHS610001181-00034168;5/8/2022;Factura de venta;60391;MEDUCA ( REGIONAL DE PROV. CENTRALES); B/.189.02 ;Presentado;-;0
PROV. CENTRALES;21/7/2022;1167111;1FHS610001181-00034652;20/8/2022;Factura de venta;60391;MEDUCA ( REGIONAL DE PROV. CENTRALES); B/.93.87 ;Presentado;-;0
PROV. CENTRALES;26/8/2022;1171198;1FHS610001181-00035817;25/9/2022;Factura de venta;60391;MEDUCA ( REGIONAL DE PROV. CENTRALES); B/.28.76 ;Presentado;-;solo tengo factura rosada, falta cheque
PROV. CENTRALES;17/8/2022;1170018;1FHS610001181-00035474;16/9/2022;Factura de venta;60391;MEDUCA ( REGIONAL DE PROV. CENTRALES); B/.36.68 ;Presentado;-;0
PROV. CENTRALES;14/9/2022;1173213;1FHS610001181-00036469;14/10/2022;Factura de venta;60391;MEDUCA ( REGIONAL DE PROV. CENTRALES); B/.117.66 ;Presentado;-;0
PROV. CENTRALES;17/5/2022;1160146;1FHS610001181-00032279;16/6/2022;Factura de venta;60391;MEDUCA ( REGIONAL DE PROV. CENTRALES); B/.84.53 ;Presentado;-;0
PROV. CENTRALES;6/6/2022;1162252;1FHS610001181-00033007;6/7/2022;Factura de venta;60391;MEDUCA ( REGIONAL DE PROV. CENTRALES); B/.384.67 ;Presentado;-;0
PROV. CENTRALES;28/7/2022;1167825;1FHS610001181-00034877;27/8/2022;Factura de venta;60391;MEDUCA ( REGIONAL DE PROV. CENTRALES); B/.33.56 ;Presentado;-;0
PROV. CENTRALES;8/6/2022;1162549;1FHS610001181-00033111;8/7/2022;Factura de venta;60391;MEDUCA ( REGIONAL DE PROV. CENTRALES); B/.158.15 ;Presentado;-;0
PROV. CENTRALES;27/6/2022;1164626;1FHS610001181-00033810;27/7/2022;Factura de venta;60391;MEDUCA ( REGIONAL DE PROV. CENTRALES); B/.55.59 ;Presentado;-;0
PROV. CENTRALES;28/6/2022;1164835;1FHS610001181-00033890;28/7/2022;Factura de venta;60391;MEDUCA ( REGIONAL DE PROV. CENTRALES); B/.101.33 ;Presentado;-;0
PROV. CENTRALES;25/9/2021;1133687;1FHS610001181-00023437;25/10/2021;Factura de venta;60391;MEDUCA ( REGIONAL DE PROV. CENTRALES); B/.70.04 ;Sin informacion; -;-
PROV. CENTRALES;12/10/2021;1135671;1FHS610001181-00024148;11/11/2021;Factura de venta;60391;MEDUCA ( REGIONAL DE PROV. CENTRALES); B/.116.60 ;Presentado;8/8/2023;0
PROV. CENTRALES;21/12/2021;1143235;1FHS610001181-00026587;20/1/2022;Factura de venta;60391;MEDUCA ( REGIONAL DE PROV. CENTRALES); B/.84.64 ;Presentado;1/2/2021;0
PROV. CENTRALES;18/1/2022;1145814;1FHS610001181-00027455;17/2/2022;Factura de venta;60391;MEDUCA ( REGIONAL DE PROV. CENTRALES); B/.198.39 ;Presentado;-;0
PROV. CENTRALES;17/2/2022;1149418;1FHS610001181-00028669;19/3/2022;Factura de venta;60391;MEDUCA ( REGIONAL DE PROV. CENTRALES); B/.95.75 ;Presentado;-;0
PROV. CENTRALES;21/12/2022;1183092;;20/1/2023;Factura de venta;60701;HOSP. REG. DE VERAGUAS DR. LUIS FABREGA; B/.335.45 ;Presentado;1/2/2023;0
PROV. CENTRALES;13/6/2023;1200690;;13/7/2023;Factura de venta;60960;POLIC. MANUEL PAULINO OCANA CSS; B/.2,225.00 ;Sin informacion; -;-
PROV. CENTRALES;13/6/2023;1200688;;13/7/2023;Factura de venta;60960;POLIC. MANUEL PAULINO OCANA CSS; B/.2,225.00 ;Sin informacion; -;-
PROV. CENTRALES;13/6/2023;1200693;;13/7/2023;Nota de crédito Ventas;60960;POLIC. MANUEL PAULINO OCANA CSS;-B/.2,225.00 ;Sin informacion; -;-
PROV. CENTRALES;3/8/2023;1206121;;2/9/2023;Factura de venta;60960;POLIC. MANUEL PAULINO OCANA CSS; B/.0.30 ;Sin informacion; -;-
PROV. CENTRALES;3/8/2023;1206124;;2/9/2023;Nota de crédito Ventas;60960;POLIC. MANUEL PAULINO OCANA CSS;-B/.0.30 ;Sin informacion; -;-
PROV. CENTRALES;3/8/2023;1206125;;2/9/2023;Factura de venta;60960;POLIC. MANUEL PAULINO OCANA CSS; B/.258.00 ;Sin informacion; -;-
PROV. CENTRALES;8/9/2021;1131856;1FHS610001181-00022888;8/10/2021;Factura de venta;61160;MUNICIPIO DE SANTIAGO; B/.143.78 ;Sin informacion; -;-
PROV. CENTRALES;17/9/2021;1131328;banconal 22454;2/10/2021;Recibo de caja;61160;MUNICIPIO DE SANTIAGO;-B/.34.49 ;Sin informacion; -;-
PROV. CENTRALES;18/10/2022;1176880;1FHS610001181-00037592;17/11/2022;Factura de venta;61273;MINISTERIO DE DESARROLLO AGROPECUARIO/VERAGUAS; B/.127.75 ;Presentado;24/3/2023;0
PROV. CENTRALES;22/11/2022;1180142;;22/12/2022;Factura de venta;61273;MINISTERIO DE DESARROLLO AGROPECUARIO/VERAGUAS; B/.40.23 ;Sin informacion; -;-
PROV. CENTRALES;24/11/2022;1180495;;24/12/2022;Factura de venta;61273;MINISTERIO DE DESARROLLO AGROPECUARIO/VERAGUAS; B/.63.18 ;Sin informacion; -;-
PROV. CENTRALES;15/2/2023;1188725;;17/3/2023;Nota de crédito Ventas;61273;MINISTERIO DE DESARROLLO AGROPECUARIO/VERAGUAS;-B/.63.18 ;Sin informacion; -;-
PROV. CENTRALES;15/2/2023;1188729;;17/3/2023;Factura de venta;61273;MINISTERIO DE DESARROLLO AGROPECUARIO/VERAGUAS; B/.63.18 ;Sin informacion; -;-
PROV. CENTRALES;15/2/2023;1188736;;17/3/2023;Factura de venta;61273;MINISTERIO DE DESARROLLO AGROPECUARIO/VERAGUAS; B/.40.23 ;Sin informacion; -;-
PROV. CENTRALES;15/2/2023;1188737;;17/3/2023;Nota de crédito Ventas;61273;MINISTERIO DE DESARROLLO AGROPECUARIO/VERAGUAS;-B/.40.23 ;Sin informacion; -;-
PROV. CENTRALES;26/6/2023;10883165;CK 69119 BN RC 9353;;Recibo de caja;61381;CSS- COORD. ADMIN DE LOS SANTOS;-B/.574.97 ;Sin informacion; -;-
PROV. CENTRALES;19/8/2022;1170276;1FHS610001181-00035566;18/9/2022;Factura de venta;61381;CSS- COORD. ADMIN DE LOS SANTOS; B/.280.14 ;Presentado;-;0
PROV. CENTRALES;22/11/2022;1180206;;22/12/2022;Factura de venta;61381;CSS- COORD. ADMIN DE LOS SANTOS; B/.600.60 ;Sin informacion; -;-
PROV. CENTRALES;8/4/2022;1155878;1FHS610001181-00030816;8/5/2022;Factura de venta;61386;CSS- COORD.  ADMIN.DE VERAGUAS; B/.303.36 ;Presentado;-;0
PROV. CENTRALES;9/3/2022;1151680;1FHS610001181-00029382;8/4/2022;Factura de venta;61386;CSS- COORD.  ADMIN.DE VERAGUAS; B/.174.00 ;Presentado;-;0
PROV. CENTRALES;24/11/2021;1140190;1FHS610001181-00025651;24/12/2021;Factura de venta;61408;C.S.S. POLICLINICA SAN JUAN DE DIOS-LOS SANTOS; B/.23.27 ;Presentado;-;0
PROV. CENTRALES;28/4/2023;1182470;NACIONAL68771;14/12/2022;Recibo de caja;61408;C.S.S. POLICLINICA SAN JUAN DE DIOS-LOS SANTOS;-B/.0.06 ;MULTA;0/1/1900;0
PROV. CENTRALES;8/2/2023;1187886;;10/3/2023;Factura de venta;61421;CENTRO DE SALUD DE GUARARE; B/.385.20 ;Sin informacion; -;-
PROV. CENTRALES;30/4/2022;1158230;1FHS610001181-00031637;30/5/2022;Factura de venta;61804;MUNICIPIOS PROVICIAS DE COCLE; B/.17.55 ;Presentado;16/5/2022;enviar a gamil para cobrar
PROV. CENTRALES;30/6/2022;1165142;1FHS610001181-00034004;30/7/2022;Factura de venta;61804;MUNICIPIOS PROVICIAS DE COCLE; B/.181.26 ;Sin informacion; -;-
PROV. CENTRALES;30/6/2022;1165013;1FHS610001181-00033968;30/7/2022;Factura de venta;61807;MUNICIPIO DE LA PROV DE VERAGUAS; B/.3.17 ;Sin informacion; -;-
PROV. CENTRALES;27/4/2023;1195791;;27/5/2023;Factura de venta;61825;ORGANO JUDICIAL; B/.63.18 ;Presentado;4/8/2023;0
PROV. CENTRALES;7/6/2023;1200094;;7/7/2023;Factura de venta;61825;ORGANO JUDICIAL; B/.99.48 ;Presentado;4/8/2023;completa, para presentar
PROV. CENTRALES;30/9/2022;1175087;1FHS610001181-00037045;30/9/2022;Factura de venta;61874;HOSPITAL AQUILINO TEJEIRA; B/.0.35 ;Presentado;-;0
PROV. CENTRALES;9/3/2023;1190783;;8/4/2023;Factura de venta;61874;HOSPITAL AQUILINO TEJEIRA; B/.165.85 ;Sin informacion; -;-
PROV. CENTRALES;30/3/2023;1193194;;29/4/2023;Factura de venta;61874;HOSPITAL AQUILINO TEJEIRA; B/.186.29 ;Por Presentar;-;0
PROV. CENTRALES;19/1/2023;1185705;;18/2/2023;Factura de venta;62153;REGION DE SALUD DE LOS SANTOS; B/.1,226.67 ;Por Presentar;-;0
PROV. CENTRALES;7/6/2023;1200103;;7/7/2023;Factura de venta;62153;REGION DE SALUD DE LOS SANTOS; B/.147.13 ;Sin informacion; -;-
PROV. CENTRALES;7/6/2023;1200104;;7/7/2023;Factura de venta;62153;REGION DE SALUD DE LOS SANTOS; B/.147.13 ;Sin informacion; -;-
PROV. CENTRALES;7/6/2023;1200117;;7/7/2023;Nota de crédito Ventas;62153;REGION DE SALUD DE LOS SANTOS;-B/.147.13 ;Sin informacion; -;-
PROV. CENTRALES;21/11/2022;1180023;;21/12/2022;Factura de venta;62154;REGIÓN DE SALUD DE VERAGUAS; B/.5.83 ;Por Presentar;-;falta informe de recepcion original y orden de compra 
PROV. CENTRALES;30/11/2022;1181099;;30/12/2022;Factura de venta;62154;REGIÓN DE SALUD DE VERAGUAS; B/.161.78 ;Presentado;-;enviado a gamil doc  completos
PROV. CENTRALES;3/2/2023;10856269;RET FISCAL;5/3/2023;Nota de crédito Ventas;62154;REGIÓN DE SALUD DE VERAGUAS;-B/.5.83 ;Sin informacion; -;-
PROV. CENTRALES;31/3/2023;1193268;;30/4/2023;Factura de venta;62154;REGIÓN DE SALUD DE VERAGUAS; B/.357.92 ;Sin informacion; -;-
PROV. CENTRALES;21/7/2023;1204778;;20/8/2023;Factura de venta;62154;REGIÓN DE SALUD DE VERAGUAS; B/.245.57 ;Sin informacion; -;-
PROV. CENTRALES;21/7/2023;1204779;;20/8/2023;Factura de venta;62154;REGIÓN DE SALUD DE VERAGUAS; B/.245.57 ;Sin informacion; -;-
PROV. CENTRALES;21/7/2023;1204782;;20/8/2023;Nota de crédito Ventas;62154;REGIÓN DE SALUD DE VERAGUAS;-B/.245.57 ;Sin informacion; -;-
PROV. CENTRALES;21/7/2023;1204798;;20/8/2023;Factura de venta;62154;REGIÓN DE SALUD DE VERAGUAS; B/.613.33 ;Sin informacion; -;-
CHIRIQUÍ;25/6/2021;1124189;1FHS610001181-00002716;25/7/2021;Nota de crédito Ventas;40025;CSS- COORD.  ADMIN. DE CHIRIQUI;-B/.0.01 ;Sin informacion; -;-
CHIRIQUÍ;24/1/2022;1146499;1FHS610001181-00027684;23/2/2022;Factura de venta;40025;CSS- COORD.  ADMIN. DE CHIRIQUI; B/.78.76 ;Presentado;-;0
CHIRIQUÍ;7/7/2022;10817566;XX040025/22800978XX;6/8/2022;Nota de crédito Ventas;40025;CSS- COORD.  ADMIN. DE CHIRIQUI;-B/.4.40 ;Sin informacion; -;-
CHIRIQUÍ;21/9/2021;1133164;1FHS610001181-00023279;21/10/2021;Factura de venta;40025;CSS- COORD.  ADMIN. DE CHIRIQUI; B/.244.40 ;Por Presentar;-;0
CHIRIQUÍ;18/10/2022;1176841;1FHS610001181-00037588;17/11/2022;Factura de venta;40025;CSS- COORD.  ADMIN. DE CHIRIQUI; B/.225.00 ;Sin informacion; -;-
PROV. CENTRALES;4/5/2023;1196347;;3/6/2023;Nota de crédito Ventas;60210;C.S.S. POLICLINICA ROBERTO RAMIREZ DE DIEGO;-B/.938.93 ;Sin informacion; -;-
PROV. CENTRALES;4/5/2023;1196348;;3/6/2023;Factura de venta;60210;C.S.S. POLICLINICA ROBERTO RAMIREZ DE DIEGO; B/.877.50 ;APLICAR;0/1/1900;0
PROV. CENTRALES;8/5/2023;1196679;;7/6/2023;Nota de crédito Ventas;60210;C.S.S. POLICLINICA ROBERTO RAMIREZ DE DIEGO;-B/.877.50 ;APLICAR;0/1/1900;0
PROV. CENTRALES;8/5/2023;1196682;;7/6/2023;Factura de venta;60210;C.S.S. POLICLINICA ROBERTO RAMIREZ DE DIEGO; B/.877.50 ;Sin informacion; -;-
PROV. CENTRALES;8/5/2023;1196683;;7/6/2023;Factura de venta;60210;C.S.S. POLICLINICA ROBERTO RAMIREZ DE DIEGO; B/.877.50 ;APLICAR;0/1/1900;0
PROV. CENTRALES;8/5/2023;1196685;;7/6/2023;Nota de crédito Ventas;60210;C.S.S. POLICLINICA ROBERTO RAMIREZ DE DIEGO;-B/.877.50 ;APLICAR;0/1/1900;0
PROV. CENTRALES;17/11/2022;1179651;;17/12/2022;Factura de venta;60218;HOSPITAL CECILIO CASTILLERO; B/.169.27 ;Sin informacion; -;-
PROV. CENTRALES;21/4/2023;1195199;;21/5/2023;Factura de venta;60218;HOSPITAL CECILIO CASTILLERO; B/.1,979.50 ;Por Presentar;-;0
PROV. CENTRALES;21/4/2023;1195202;;21/5/2023;Nota de crédito Ventas;60218;HOSPITAL CECILIO CASTILLERO;-B/.0.02 ;Sin informacion; -;-
PROV. CENTRALES;11/7/2023;1203637;;10/8/2023;Factura de venta;60218;HOSPITAL CECILIO CASTILLERO; B/.3,022.75 ;Sin informacion; -;-
PROV. CENTRALES;11/4/2023;1194056;;11/5/2023;Factura de venta;60224;REGION DE SALUD DE HERRERA; B/.163.88 ;Por Presentar;-;0
PROV. CENTRALES;25/5/2023;1198716;;24/6/2023;Factura de venta;60224;REGION DE SALUD DE HERRERA; B/.22.45 ;Por Presentar;-;tengo solo copias de la factura
PROV. CENTRALES;18/7/2023;1204386;;17/8/2023;Factura de venta;60224;REGION DE SALUD DE HERRERA; B/.175.65 ;Sin informacion; -;-
PROV. CENTRALES;31/1/2023;1186973;;2/3/2023;Factura de venta;60225;SISTEMA REGIONAL DE SALUD DE COCLE; B/.6.85 ;Presentado;-;0
PROV. CENTRALES;4/5/2023;1196323;;3/6/2023;Factura de venta;60225;SISTEMA REGIONAL DE SALUD DE COCLE; B/.175.27 ;Por Presentar;-;0
PROV. CENTRALES;11/7/2023;1203595;;10/8/2023;Factura de venta;60225;SISTEMA REGIONAL DE SALUD DE COCLE; B/.172.81 ;Por Presentar;-;0
PROV. CENTRALES;28/7/2023;10888500;RET FISCAL;27/8/2023;Nota de crédito Ventas;60225;SISTEMA REGIONAL DE SALUD DE COCLE;-B/.6.85 ;Sin informacion; -;-
PROV. CENTRALES;28/6/2022;1164661;1FHS610001181-00033818;28/7/2022;Factura de venta;60226;POLICLINICA MANUEL DE JESUS ROJAS; B/.1.04 ;Presentado;-;0
PROV. CENTRALES;20/3/2023;1192017;;19/4/2023;Factura de venta;60226;POLICLINICA MANUEL DE JESUS ROJAS; B/.584.79 ;Sin informacion; -;-
PROV. CENTRALES;27/6/2022;1164645;1FHS610001181-00033808;27/7/2022;Factura de venta;60283;HOSPITAL DR. RAFAEL ESTEVEZ; B/.9.86 ;Presentado;-;0
PROV. CENTRALES;27/7/2022;1167801;1FHS610001181-00034840;26/8/2022;Factura de venta;60283;HOSPITAL DR. RAFAEL ESTEVEZ; B/.15.60 ;Presentado;-;0
PROV. CENTRALES;24/11/2022;1180608;;24/11/2022;Factura de venta;60283;HOSPITAL DR. RAFAEL ESTEVEZ; B/.195.50 ;Por Presentar;-;falta numero de informe de recepcion para presentar cuenta
PROV. CENTRALES;13/9/2022;10831728;NACIONAL55766;;Recibo de caja;61803;DIR. REG. DE EDUCACION DE VERAGUAS;-B/.36.12 ;Sin informacion; -;-
PROV. CENTRALES;30/6/2023;10883749;CK 57720 BN;;Recibo de caja;61803;DIR. REG. DE EDUCACION DE VERAGUAS;-B/.41.79 ;Sin informacion; -;-
CHIRIQUÍ;18/4/2023;1194829;;18/5/2023;Factura de venta;40753;HOSPITAL JOSE D. DE OBALDIA; B/.61.29 ;Por Presentar;-;0
CHIRIQUÍ;3/2/2023;1187377;;5/3/2023;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.65.79 ;Por Presentar;6/3/2023;0
CHIRIQUÍ;8/2/2023;1187957;;10/3/2023;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.90.21 ;Presentado;-;0
CHIRIQUÍ;9/2/2023;1188010;;11/3/2023;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.441.69 ;Presentado;24/2/2023;0
CHIRIQUÍ;23/11/2022;1180428;;23/12/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.191.05 ;Por Presentar;-;retirar cheque 
CHIRIQUÍ;26/11/2022;1180811;;26/12/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.457.96 ;Presentado;29/12/2022;recibió jose delgado barria 
CHIRIQUÍ;29/11/2022;1180857;;29/12/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.373.43 ;Presentado;29/12/2022;recibió jose delgado barria 
CHIRIQUÍ;1/12/2022;1165025;NACIONAL316;30/7/2022;Recibo de caja;43015;MEDUCA (REGIONAL DE CHIRIQUI);-B/.0.01 ;Presentado;-;0
CHIRIQUÍ;17/1/2023;1185368;;16/2/2023;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.299.94 ;Presentado;26/1/2023;0
CHIRIQUÍ;18/1/2023;1185510;;17/2/2023;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.41.13 ;Presentado;-;0
CHIRIQUÍ;13/10/2022;1176407;1FHS610001181-00037445;12/11/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.470.54 ;Sin informacion; -;-
CHIRIQUÍ;18/10/2022;1176855;1FHS610001181-00037596;17/11/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.129.93 ;Presentado;-;0
CHIRIQUÍ;21/10/2022;1169834;NACIONAL609;15/9/2022;Recibo de caja;43015;MEDUCA (REGIONAL DE CHIRIQUI);-B/.3.46 ;Presentado;8/7/2023;0
CHIRIQUÍ;21/11/2022;1180071;;21/12/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.258.59 ;Presentado;-;retirar cheque 
CHIRIQUÍ;17/11/2022;1179630;;17/12/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.732.95 ;Por Presentar;-;retirar documentos originales y presentar 
CHIRIQUÍ;21/11/2022;1180064;;21/12/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.161.37 ;Presentado;25/3/2023;0
CHIRIQUÍ;17/11/2022;1179689;;17/12/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.181.81 ;Presentado;-;0
CHIRIQUÍ;23/9/2022;1174223;1FHS610001181-00036781;23/10/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.31.51 ;Presentado;-;0
CHIRIQUÍ;28/9/2022;1174698;1FHS610001181-00036908;28/10/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.158.70 ;Sin informacion; -;-
CHIRIQUÍ;3/10/2022;1175179;1FHS610001181-00037100;2/11/2022;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.479.34 ;Presentado;-;0
